X [m];Area [m²];X [m];LiftToDrag;StickFixedStaticMarginMAC [%]
19;12.9;4;18.77957592;-7.575890192
19;13;4;18.77417569;-7.85925265
19;13;4.1;18.77625478;-7.715184254
19;13;4.2;18.77830444;-7.571184901
19;13;4.3;18.78032622;-7.427254729
19;13;4.4;18.78231797;-7.283393882
19;13;4.5;18.7842787;-7.139602499
19;13;4.6;18.78620787;-6.995880724
19;13;4.7;18.78810493;-6.8522287
19;13;4.8;18.7899693;-6.708646571
19;13;4.9;18.7918004;-6.565134481
19;13;5;18.79359765;-6.421692576
19;13;5.1;18.79536044;-6.278321001
19;13;5.2;18.79708815;-6.135019905
19;13;5.3;18.79878016;-5.991789434
19;13;5.4;18.80043582;-5.848629736
19;13;5.5;18.80205449;-5.705540962
19;13;5.6;18.80363549;-5.562523261
19;13;5.7;18.80517814;-5.419576783
19;13;5.8;18.80668176;-5.276701681
19;13;5.9;18.80814562;-5.133898107
19;13;6;18.809569;-4.991166214
19;13;6.1;18.81095116;-4.848506156
19;13;6.2;18.81229135;-4.705918089
19;13;6.3;18.8135888;-4.563402167
19;13;6.4;18.81484271;-4.420958547
19;13;6.5;18.81605228;-4.278587396
19;13;6.6;18.81721683;-4.136293282
19;13;6.7;18.81833564;-3.994080078
19;13;6.8;18.81940786;-3.851947934
19;13;6.9;18.82043261;-3.709897002
19;13;7;18.82140899;-3.567927435
19.1;13;7;18.69133559;-2.091827158
19.1;13;6.9;18.690772;-2.234338002
19.1;13;6.8;18.69015816;-2.376927838
19.1;13;6.7;18.68949238;-2.519590967
19.1;13;6.6;18.68877559;-2.662327031
19.1;13;6.5;18.68800871;-2.805135869
19.1;13;6.4;18.68719264;-2.948017321
19.1;13;6.3;18.68632826;-3.09097123
19.1;13;6.2;18.68541642;-3.233997437
19.1;13;6.1;18.68445798;-3.377095785
19.1;13;6;18.68345375;-3.520266119
19.1;13;5.9;18.68240455;-3.663508283
19.1;13;5.8;18.68131117;-3.806822122
19.1;13;5.7;18.68017438;-3.950207484
19.1;13;5.6;18.67899494;-4.093664216
19.1;13;5.5;18.67777361;-4.237192165
19.1;13;5.4;18.6765111;-4.38079118
19.1;13;5.3;18.67520814;-4.524461112
19.1;13;5.2;18.67386543;-4.66820181
19.1;13;5.1;18.67248365;-4.812013126
19.1;13;5;18.67106347;-4.955894912
19.1;13;4.9;18.66960556;-5.09984702
19.1;13;4.8;18.66811057;-5.243869305
19.1;13;4.7;18.66657912;-5.38796162
19.1;13;4.6;18.66501184;-5.532123821
19.1;13;4.5;18.66340934;-5.676355763
19.1;13;4.4;18.66177221;-5.820657304
19.1;13;4.3;18.66010105;-5.965028299
19.1;13;4.2;18.65839687;-6.109468607
19.1;13;4.1;18.65666181;-6.253978087
19.1;13;4;18.65489442;-6.398556598
19.1;12.9;4;18.65969024;-6.112690093
19.1;12.9;4.1;18.66138417;-5.969936556
19.1;12.9;4.2;18.66304541;-5.8272511
19.1;12.9;4.3;18.66467541;-5.684633862
19.1;12.9;4.4;18.66627204;-5.542084982
19.1;12.9;4.5;18.66783426;-5.399604598
19.1;12.9;4.6;18.66936149;-5.257192852
19.1;12.9;4.7;18.67085313;-5.114849884
19.1;12.9;4.8;18.67230856;-4.972575835
19.1;12.9;4.9;18.67372717;-4.830370849
19.1;12.9;5;18.67510832;-4.688235067
19.1;12.9;5.1;18.67645135;-4.546168635
19.1;12.9;5.2;18.6777556;-4.404171697
19.1;12.9;5.3;18.6790204;-4.262244397
19.1;12.9;5.4;18.68024506;-4.120386882
19.1;12.9;5.5;18.68142888;-3.9785993
19.1;12.9;5.6;18.68257113;-3.836881797
19.1;12.9;5.7;18.68367108;-3.695234521
19.1;12.9;5.8;18.684728;-3.553657623
19.1;12.9;5.9;18.6857411;-3.412151253
19.1;12.9;6;18.68670962;-3.27071556
19.1;12.9;6.1;18.68763276;-3.129350696
19.1;12.9;6.2;18.68850971;-2.988056815
19.1;12.9;6.3;18.68933965;-2.846834068
19.1;12.9;6.4;18.69012171;-2.705682611
19.1;12.9;6.5;18.69085505;-2.564602598
19.1;12.9;6.6;18.69153878;-2.423594185
19.1;12.9;6.7;18.69217199;-2.282657529
19.1;12.9;6.8;18.6927538;-2.141793411
19.1;12.9;6.9;18.69328346;-2.001007985
19.1;12.9;7;18.69376006;-1.860302901
19.1;12.8;7;18.69608531;-1.628724233
19.1;12.8;6.9;18.69569358;-1.767624383
19.1;12.8;6.8;18.69524836;-1.906603708
19.1;12.8;6.7;18.69475062;-2.045662063
19.1;12.8;6.6;18.69420128;-2.184798615
19.1;12.8;6.5;18.69360106;-2.324007284
19.1;12.8;6.4;18.69295081;-2.463286544
19.1;12.8;6.3;18.69225141;-2.602636241
19.1;12.8;6.2;18.69150375;-2.742056223
19.1;12.8;6.1;18.69070865;-2.881546339
19.1;12.8;6;18.68986696;-3.021106439
19.1;12.8;5.9;18.68897949;-3.160736373
19.1;12.8;5.8;18.68804703;-3.300435992
19.1;12.8;5.7;18.68707037;-3.440205148
19.1;12.8;5.6;18.68605026;-3.580043694
19.1;12.8;5.5;18.68498747;-3.719951483
19.1;12.8;5.4;18.68388272;-3.85992837
19.1;12.8;5.3;18.68273674;-3.999974209
19.1;12.8;5.2;18.68155023;-4.140088857
19.1;12.8;5.1;18.68032389;-4.28027217
19.1;12.8;5;18.67905839;-4.420524005
19.1;12.8;4.9;18.6777544;-4.560844221
19.1;12.8;4.8;18.67641256;-4.701232675
19.1;12.8;4.7;18.67503353;-4.841689228
19.1;12.8;4.6;18.67361792;-4.982213739
19.1;12.8;4.5;18.67216635;-5.122806071
19.1;12.8;4.4;18.67067943;-5.263466083
19.1;12.8;4.3;18.66915775;-5.404193639
19.1;12.8;4.2;18.66760232;-5.544988601
19.1;12.8;4.1;18.66601529;-5.685850833
19.1;12.8;4;18.66439523;-5.8267802
19.1;12.7;4;18.66900744;-5.540841465
19.1;12.7;4.1;18.67055324;-5.401735376
19.1;12.7;4.2;18.67206565;-5.26269548
19.1;12.7;4.3;18.67354611;-5.12372191
19.1;12.7;4.4;18.67499247;-4.9848148
19.1;12.7;4.5;18.6764037;-4.845974285
19.1;12.7;4.6;18.67777921;-4.7072005
19.1;12.7;4.7;18.67911839;-4.568493581
19.1;12.7;4.8;18.68042064;-4.429853665
19.1;12.7;4.9;18.68168531;-4.291280888
19.1;12.7;5;18.68291177;-4.152775389
19.1;12.7;5.1;18.68409935;-4.014337306
19.1;12.7;5.2;18.68524741;-3.875966779
19.1;12.7;5.3;18.68635524;-3.737663947
19.1;12.7;5.4;18.68742216;-3.599428953
19.1;12.7;5.5;18.68844747;-3.461261937
19.1;12.7;5.6;18.68943043;-3.323163041
19.1;12.7;5.7;18.69037031;-3.18513241
19.1;12.7;5.8;18.69126635;-3.047170185
19.1;12.7;5.9;18.6921178;-2.909276513
19.1;12.7;6;18.69292386;-2.771451538
19.1;12.7;6.1;18.69368374;-2.633695407
19.1;12.7;6.2;18.69439662;-2.496008267
19.1;12.7;6.3;18.69506167;-2.358390264
19.1;12.7;6.4;18.69567803;-2.220841548
19.1;12.7;6.5;18.69624484;-2.083362268
19.1;12.7;6.6;18.6967613;-1.945955093
19.1;12.7;6.7;18.69722668;-1.808625346
19.1;12.7;6.8;18.69764006;-1.671373329
19.1;12.7;6.9;18.6980005;-1.534199185
19.1;12.7;7;18.69830704;-1.397103057
19.1;12.6;7;18.70042333;-1.165451615
19.1;12.6;6.9;18.70020232;-1.300744723
19.1;12.6;6.8;18.69992699;-1.436114696
19.1;12.6;6.7;18.6995983;-1.571561393
19.1;12.6;6.6;18.6992172;-1.707084671
19.1;12.6;6.5;18.69878462;-1.842684392
19.1;12.6;6.4;18.69830145;-1.978360414
19.1;12.6;6.3;18.69776846;-2.114109013
19.1;12.6;6.2;18.69718639;-2.249925911
19.1;12.6;6.1;18.69655608;-2.385810956
19.1;12.6;6;18.69587837;-2.521764004
19.1;12.6;5.9;18.69515408;-2.657784909
19.1;12.6;5.8;18.69438401;-2.79387353
19.1;12.6;5.7;18.69356895;-2.930029723
19.1;12.6;5.6;18.69270966;-3.066253347
19.1;12.6;5.5;18.6918069;-3.202544259
19.1;12.6;5.4;18.69086142;-3.33890232
19.1;12.6;5.3;18.68987393;-3.47532739
19.1;12.6;5.2;18.68884515;-3.61181933
19.1;12.6;5.1;18.68777577;-3.748378002
19.1;12.6;5;18.68666647;-3.885003269
19.1;12.6;4.9;18.68551794;-4.021694992
19.1;12.6;4.8;18.68433081;-4.158453037
19.1;12.6;4.7;18.68310575;-4.295277268
19.1;12.6;4.6;18.68184337;-4.43216755
19.1;12.6;4.5;18.68054431;-4.569123748
19.1;12.6;4.4;18.67920916;-4.70614573
19.1;12.6;4.3;18.67783853;-4.843233364
19.1;12.6;4.2;18.67643343;-4.980386515
19.1;12.6;4.1;18.67499603;-5.117605054
19.1;12.6;4;18.67352489;-5.25488885
19.1;12.5;4;18.67794555;-4.968937738
19.1;12.5;4.1;18.67934164;-4.833475159
19.1;12.5;4.2;18.68070364;-4.698076905
19.1;12.5;4.3;18.68203297;-4.562743104
19.1;12.5;4.4;18.68332749;-4.427473884
19.1;12.5;4.5;18.68458617;-4.292269377
19.1;12.5;4.6;18.6858084;-4.157129711
19.1;12.5;4.7;18.68699357;-4.022055018
19.1;12.5;4.8;18.68814107;-3.88704543
19.1;12.5;4.9;18.68925027;-3.752101079
19.1;12.5;5;18.6903205;-3.617222097
19.1;12.5;5.1;18.69135112;-3.482408618
19.1;12.5;5.2;18.69234145;-3.347660778
19.1;12.5;5.3;18.6932908;-3.21297871
19.1;12.5;5.4;18.69419849;-3.07836255
19.1;12.5;5.5;18.69506378;-2.943812435
19.1;12.5;5.6;18.69588597;-2.809328502
19.1;12.5;5.7;18.6966643;-2.674910888
19.1;12.5;5.8;18.69739801;-2.540559733
19.1;12.5;5.9;18.69808635;-2.406275175
19.1;12.5;6;18.69872851;-2.272057355
19.1;12.5;6.1;18.69932369;-2.137906413
19.1;12.5;6.2;18.69987108;-2.00382249
19.1;12.5;6.3;18.70036984;-1.869806058
19.1;12.5;6.4;18.70081931;-1.735862629
19.1;12.5;6.5;18.70121868;-1.60199423
19.1;12.5;6.6;18.70156705;-1.468200999
19.1;12.5;6.7;18.70186354;-1.334483072
19.1;12.5;6.8;18.7021072;-1.200840587
19.1;12.5;6.9;18.7022971;-1.067273683
19.1;12.5;7;18.70243227;-0.933782498
19.1;12.4;7;18.70433186;-0.702108659
19.1;12.4;6.9;18.70428285;-0.833799112
19.1;12.4;6.8;18.70417871;-0.965564145
19.1;12.4;6.7;18.7040204;-1.097403623
19.1;12.4;6.6;18.70380886;-1.229317409
19.1;12.4;6.5;18.70354502;-1.361305368
19.1;12.4;6.4;18.7032298;-1.493367367
19.1;12.4;6.3;18.70286407;-1.625503272
19.1;12.4;6.2;18.70244871;-1.757712949
19.1;12.4;6.1;18.70198455;-1.889995589
19.1;12.4;6;18.70147224;-2.022345499
19.1;12.4;5.9;18.70091256;-2.154761313
19.1;12.4;5.8;18.70030633;-2.287242892
19.1;12.4;5.7;18.69965432;-2.419790098
19.1;12.4;5.6;18.69895731;-2.552402796
19.1;12.4;5.5;18.69821606;-2.685080849
19.1;12.4;5.4;18.69743132;-2.817824123
19.1;12.4;5.3;18.69660381;-2.950632481
19.1;12.4;5.2;18.69573426;-3.083505792
19.1;12.4;5.1;18.69482335;-3.216443921
19.1;12.4;5;18.69387179;-3.349446736
19.1;12.4;4.9;18.69288023;-3.482514105
19.1;12.4;4.8;18.69184936;-3.615645898
19.1;12.4;4.7;18.6907798;-3.748841983
19.1;12.4;4.6;18.68967221;-3.882102231
19.1;12.4;4.5;18.6885272;-4.015426513
19.1;12.4;4.4;18.68734539;-4.1488147
19.1;12.4;4.3;18.68612737;-4.282266664
19.1;12.4;4.2;18.68487419;-4.415782278
19.1;12.4;4.1;18.683588;-4.549361416
19.1;12.4;4;18.68226736;-4.683003952
19.1;12.3;4;18.68648818;-4.397103762
19.1;12.3;4.1;18.68773298;-4.265279999
19.1;12.3;4.2;18.68894298;-4.13351871
19.1;12.3;4.3;18.69011962;-4.00182002
19.1;12.3;4.4;18.69126074;-3.870184054
19.1;12.3;4.5;18.6923653;-3.738610935
19.1;12.3;4.6;18.6934327;-3.607100789
19.1;12.3;4.7;18.69446233;-3.475653743
19.1;12.3;4.8;18.69545355;-3.344269923
19.1;12.3;4.9;18.69640574;-3.212949457
19.1;12.3;5;18.69731823;-3.081692472
19.1;12.3;5.1;18.69819037;-2.950499098
19.1;12.3;5.2;18.69902148;-2.819369462
19.1;12.3;5.3;18.69981086;-2.688303697
19.1;12.3;5.4;18.70055783;-2.557301931
19.1;12.3;5.5;18.70126165;-2.426364297
19.1;12.3;5.6;18.70192159;-2.295490926
19.1;12.3;5.7;18.70253692;-2.164681951
19.1;12.3;5.8;18.70310687;-2.033937506
19.1;12.3;5.9;18.70363066;-1.903257724
19.1;12.3;6;18.7041075;-1.77264274
19.1;12.3;6.1;18.70453668;-1.642095507
19.1;12.3;6.2;18.70491753;-1.511620615
19.1;12.3;6.3;18.70524921;-1.38121825
19.1;12.3;6.4;18.70553086;-1.250888541
19.1;12.3;6.5;18.70576161;-1.120631619
19.1;12.3;6.6;18.70594058;-0.990447615
19.1;12.3;6.7;18.70606685;-0.860336661
19.1;12.3;6.8;18.7061395;-0.730298888
19.1;12.3;6.9;18.70615757;-0.60033443
19.1;12.3;7;18.7061201;-0.47044342
19.1;12.2;7;18.70779494;-0.238800486
19.1;12.2;6.9;18.70791919;-0.366893443
19.1;12.2;6.8;18.70798749;-0.495058722
19.1;12.2;6.7;18.70800083;-0.623296193
19.1;12.2;6.6;18.70796015;-0.751605725
19.1;12.2;6.5;18.70786637;-0.87998719
19.1;12.2;6.4;18.70772041;-1.008440458
19.1;12.2;6.3;18.70752316;-1.1369654
19.1;12.2;6.2;18.7072755;-1.265561889
19.1;12.2;6.1;18.70697828;-1.394229799
19.1;12.2;6;18.70663234;-1.522969001
19.1;12.2;5.9;18.70623851;-1.65177937
19.1;12.2;5.8;18.70579751;-1.78065849
19.1;12.2;5.7;18.70530998;-1.909601463
19.1;12.2;5.6;18.70477669;-2.038608008
19.1;12.2;5.5;18.7041984;-2.167677995
19.1;12.2;5.4;18.70357586;-2.296811294
19.1;12.2;5.3;18.70290981;-2.426007775
19.1;12.2;5.2;18.70220096;-2.55526731
19.1;12.2;5.1;18.70145002;-2.68458977
19.1;12.2;5;18.70065768;-2.813975028
19.1;12.2;4.9;18.69982462;-2.943422957
19.1;12.2;4.8;18.69895151;-3.072933431
19.1;12.2;4.7;18.69803899;-3.202506325
19.1;12.2;4.6;18.69708771;-3.332141513
19.1;12.2;4.5;18.6960983;-3.461838871
19.1;12.2;4.4;18.69507138;-3.591598275
19.1;12.2;4.3;18.69400754;-3.721419603
19.1;12.2;4.2;18.69290783;-3.851302732
19.1;12.2;4.1;18.69177441;-3.981247539
19.1;12.2;4;18.69060585;-4.111253904
19.1;12.1;4;18.69461816;-3.825471589
19.1;12.1;4.1;18.69571008;-3.697281145
19.1;12.1;4.2;18.69676653;-3.569151346
19.1;12.1;4.3;18.69778892;-3.441082312
19.1;12.1;4.4;18.69877509;-3.31307416
19.1;12.1;4.5;18.699724;-3.185127012
19.1;12.1;4.6;18.70063504;-3.057240989
19.1;12.1;4.7;18.70150759;-2.929416211
19.1;12.1;4.8;18.70234102;-2.801652801
19.1;12.1;4.9;18.70313469;-2.673950881
19.1;12.1;5;18.70388794;-2.546310574
19.1;12.1;5.1;18.70460012;-2.418732005
19.1;12.1;5.2;18.70527052;-2.291215297
19.1;12.1;5.3;18.70589847;-2.163760575
19.1;12.1;5.4;18.70648325;-2.036367966
19.1;12.1;5.5;18.70702415;-1.909037595
19.1;12.1;5.6;18.70752042;-1.78176959
19.1;12.1;5.7;18.70797133;-1.654564077
19.1;12.1;5.8;18.70837613;-1.527422269
19.1;12.1;5.9;18.70873424;-1.40034958
19.1;12.1;6;18.70904487;-1.273346839
19.1;12.1;6.1;18.70930723;-1.146414171
19.1;12.1;6.2;18.70952049;-1.019551698
19.1;12.1;6.3;18.70968381;-0.892759545
19.1;12.1;6.4;18.70979633;-0.766037836
19.1;12.1;6.5;18.70985717;-0.639386695
19.1;12.1;6.6;18.70986543;-0.51280625
19.1;12.1;6.7;18.70982022;-0.386296627
19.1;12.1;6.8;18.70972059;-0.259857951
19.1;12.1;6.9;18.70955709;-0.133490351
19.1;12.1;7;18.70925233;-0.007193955
19.1;12;7;18.71050287;0.224361673
19.1;12;6.9;18.71089585;0.099860238
19.1;12;6.8;18.7112312;-0.024711289
19.1;12;6.7;18.71150991;-0.149352782
19.1;12;6.6;18.71165428;-0.274064117
19.1;12;6.5;18.71173183;-0.398845169
19.1;12;6.4;18.71175643;-0.523695814
19.1;12;6.3;18.71172896;-0.64861593
19.1;12;6.2;18.71165031;-0.773605394
19.1;12;6.1;18.71152134;-0.898664083
19.1;12;6;18.71134289;-1.023791877
19.1;12;5.9;18.71111579;-1.148988654
19.1;12;5.8;18.71084084;-1.274254294
19.1;12;5.7;18.71051884;-1.399588676
19.1;12;5.6;18.71015057;-1.524991665
19.1;12;5.5;18.70973666;-1.650459198
19.1;12;5.4;18.70927776;-1.775988155
19.1;12;5.3;18.7087746;-1.901578411
19.1;12;5.2;18.70822791;-2.027229844
19.1;12;5.1;18.70763841;-2.152942329
19.1;12;5;18.70700677;-2.278715745
19.1;12;4.9;18.70633369;-2.404549968
19.1;12;4.8;18.70561983;-2.530444879
19.1;12;4.7;18.70486586;-2.656400355
19.1;12;4.6;18.70407241;-2.782416277
19.1;12;4.5;18.70324012;-2.908492526
19.1;12;4.4;18.70236962;-3.034628982
19.1;12;4.3;18.7014615;-3.160825526
19.1;12;4.2;18.70051681;-3.287082042
19.1;12;4.1;18.69953772;-3.413398412
19.1;12;4;18.69852281;-3.539774519
19.1;11.9;4;18.7023175;-3.2541809
19.1;11.9;4.1;18.70325501;-3.129617436
19.1;11.9;4.2;18.70415635;-3.005112806
19.1;11.9;4.3;18.70502295;-2.880667125
19.1;11.9;4.4;18.70585264;-2.756280507
19.1;11.9;4.5;18.70664437;-2.631953069
19.1;11.9;4.6;18.70739753;-2.507684926
19.1;11.9;4.7;18.7081115;-2.383476195
19.1;11.9;4.8;18.70878565;-2.259326993
19.1;11.9;4.9;18.70941932;-2.135237437
19.1;11.9;5;18.71001186;-2.011207647
19.1;11.9;5.1;18.7105626;-1.887237742
19.1;11.9;5.2;18.71107085;-1.76332784
19.1;11.9;5.3;18.71153592;-1.639478063
19.1;11.9;5.4;18.7119571;-1.51568853
19.1;11.9;5.5;18.71233367;-1.391959732
19.1;11.9;5.6;18.71266506;-1.268296712
19.1;11.9;5.7;18.71295058;-1.144701124
19.1;11.9;5.8;18.71318946;-1.021173086
19.1;11.9;5.9;18.71338092;-0.897712713
19.1;11.9;6;18.71352416;-0.774320124
19.1;11.9;6.1;18.71361837;-0.650995436
19.1;11.9;6.2;18.71366273;-0.527738768
19.1;11.9;6.3;18.71365639;-0.404550239
19.1;11.9;6.4;18.71359849;-0.281429967
19.1;11.9;6.5;18.71346756;-0.158378074
19.1;11.9;6.6;18.71321232;-0.03539468
19.1;11.9;6.7;18.71290196;0.087520094
19.1;11.9;6.8;18.71253552;0.210366127
19.1;11.9;6.9;18.71211204;0.333143296
19.1;11.9;7;18.71163054;0.455851478
19.1;11.8;7;18.71263307;0.68726015
19.1;11.8;6.9;18.71309568;0.565773376
19.1;11.8;6.8;18.71371526;0.445358726
19.1;11.8;6.7;18.71416973;0.32430632
19.1;11.8;6.6;18.71456774;0.203186265
19.1;11.8;6.5;18.71491025;0.08199868
19.1;11.8;6.4;18.71519817;-0.039256315
19.1;11.8;6.3;18.71543242;-0.160578603
19.1;11.8;6.2;18.71555547;-0.281968067
19.1;11.8;6.1;18.71559604;-0.403424588
19.1;11.8;6;18.71558638;-0.524948052
19.1;11.8;5.9;18.71552733;-0.646538341
19.1;11.8;5.8;18.71541969;-0.768195341
19.1;11.8;5.7;18.71526426;-0.889918936
19.1;11.8;5.6;18.71506183;-1.011709012
19.1;11.8;5.5;18.71481316;-1.133565456
19.1;11.8;5.4;18.71451901;-1.255488153
19.1;11.8;5.3;18.71418009;-1.37747679
19.1;11.8;5.2;18.71379699;-1.499526659
19.1;11.8;5.1;18.71337035;-1.621635729
19.1;11.8;5;18.71290087;-1.743803882
19.1;11.8;4.9;18.71238923;-1.866031
19.1;11.8;4.8;18.7118361;-1.988316967
19.1;11.8;4.7;18.71124215;-2.110661667
19.1;11.8;4.6;18.71060803;-2.233064985
19.1;11.8;4.5;18.70993437;-2.355526805
19.1;11.8;4.4;18.70922179;-2.478047013
19.1;11.8;4.3;18.70847091;-2.600625496
19.1;11.8;4.2;18.70768277;-2.72326214
19.1;11.8;4.1;18.70685956;-2.845956832
19.1;11.8;4;18.70599984;-2.968709461
19.1;11.7;4;18.70956726;-2.683379463
19.1;11.7;4.1;18.71034881;-2.562435746
19.1;11.7;4.2;18.71109352;-2.441549073
19.1;11.7;4.3;18.71180281;-2.320719553
19.1;11.7;4.4;18.71247451;-2.199947297
19.1;11.7;4.5;18.71310756;-2.079232415
19.1;11.7;4.6;18.71370136;-1.95857502
19.1;11.7;4.7;18.71425527;-1.837975223
19.1;11.7;4.8;18.71476865;-1.717433137
19.1;11.7;4.9;18.71524087;-1.596948875
19.1;11.7;5;18.71567126;-1.47652255
19.1;11.7;5.1;18.71605913;-1.356154278
19.1;11.7;5.2;18.71640382;-1.235844316
19.1;11.7;5.3;18.71670476;-1.11559716
19.1;11.7;5.4;18.71696132;-0.99541498
19.1;11.7;5.5;18.71717278;-0.875297886
19.1;11.7;5.6;18.71733839;-0.755245989
19.1;11.7;5.7;18.7174574;-0.635259401
19.1;11.7;5.8;18.71752904;-0.515338232
19.1;11.7;5.9;18.71755254;-0.395482595
19.1;11.7;6;18.71752708;-0.275692602
19.1;11.7;6.1;18.71740647;-0.155968366
19.1;11.7;6.2;18.71719084;-0.036310001
19.1;11.7;6.3;18.71692293;0.08328238
19.1;11.7;6.4;18.71660186;0.202808661
19.1;11.7;6.5;18.71622676;0.322268729
19.1;11.7;6.6;18.7157967;0.441662467
19.1;11.7;6.7;18.71528233;0.560956496
19.1;11.7;6.8;18.71476796;0.680250525
19.1;11.7;6.9;18.71416737;0.799444576
19.1;11.7;7;18.713508;0.91857183
19.1;11.6;7;18.71425309;1.149770309
19.1;11.6;6.9;18.7150018;1.032430497
19.1;11.6;6.8;18.71569135;0.915024972
19.1;11.6;6.7;18.71632273;0.797553851
19.1;11.6;6.6;18.7168969;0.680017246
19.1;11.6;6.5;18.71741481;0.562415272
19.1;11.6;6.4;18.7178774;0.444748008
19.1;11.6;6.3;18.71828557;0.327015638
19.1;11.6;6.2;18.71864021;0.209218237
19.1;11.6;6.1;18.71894222;0.091355919
19.1;11.6;6;18.71919243;-0.026571205
19.1;11.6;5.9;18.71939171;-0.144563024
19.1;11.6;5.8;18.71951524;-0.262619428
19.1;11.6;5.7;18.7195277;-0.380740306
19.1;11.6;5.6;18.71949244;-0.498925548
19.1;11.6;5.5;18.71941022;-0.617175047
19.1;11.6;5.4;18.7192818;-0.735488692
19.1;11.6;5.3;18.71910792;-0.853866376
19.1;11.6;5.2;18.7188893;-0.972307991
19.1;11.6;5.1;18.71862666;-1.09081343
19.1;11.6;5;18.71832069;-1.209382275
19.1;11.6;4.9;18.71797192;-1.328009803
19.1;11.6;4.8;18.71758097;-1.446694362
19.1;11.6;4.7;18.7171485;-1.565435841
19.1;11.6;4.6;18.71667516;-1.68423413
19.1;11.6;4.5;18.7161616;-1.803089119
19.1;11.6;4.4;18.71560844;-1.922000696
19.1;11.6;4.3;18.71501629;-2.040968754
19.1;11.6;4.2;18.71438622;-2.159993182
19.1;11.6;4.1;18.71372039;-2.279073874
19.1;11.6;4;18.71301739;-2.398210721
19.1;11.5;4;18.71634769;-2.113223617
19.1;11.5;4.1;18.71697177;-1.995891474
19.1;11.5;4.2;18.71755834;-1.878614603
19.1;11.5;4.3;18.71810883;-1.76139311
19.1;11.5;4.4;18.71862105;-1.644227102
19.1;11.5;4.5;18.71909396;-1.527116683
19.1;11.5;4.6;18.71952693;-1.410061962
19.1;11.5;4.7;18.71991933;-1.293063046
19.1;11.5;4.8;18.72027053;-1.176120044
19.1;11.5;4.9;18.72057987;-1.059233189
19.1;11.5;5;18.72084683;-0.942406776
19.1;11.5;5.1;18.72107082;-0.825642942
19.1;11.5;5.2;18.72125114;-0.70894179
19.1;11.5;5.3;18.72138709;-0.592303426
19.1;11.5;5.4;18.72147795;-0.475727954
19.1;11.5;5.5;18.72152301;-0.359215479
19.1;11.5;5.6;18.72152152;-0.242766108
19.1;11.5;5.7;18.72138981;-0.126379947
19.1;11.5;5.8;18.72120472;-0.010057102
19.1;11.5;5.9;18.72096998;0.10620232
19.1;11.5;6;18.72068475;0.222398209
19.1;11.5;6.1;18.72034823;0.33853046
19.1;11.5;6.2;18.71995955;0.454598962
19.1;11.5;6.3;18.71951787;0.57060364
19.1;11.5;6.4;18.7190223;0.686544319
19.1;11.5;6.5;18.71847195;0.802420919
19.1;11.5;6.6;18.71786592;0.918233332
19.1;11.5;6.7;18.71720325;1.033981446
19.1;11.5;6.8;18.71648301;1.14966515
19.1;11.5;6.9;18.71570423;1.265284331
19.1;11.5;7;18.71486592;1.380838878
19.1;11.4;7;18.71534404;1.611760343
19.1;11.4;6.9;18.71627219;1.497988761
19.1;11.4;6.8;18.71714045;1.384153614
19.1;11.4;6.7;18.71794981;1.270255013
19.1;11.4;6.6;18.71870124;1.156293067
19.1;11.4;6.5;18.71939568;1.042267886
19.1;11.4;6.4;18.72003407;0.928179578
19.1;11.4;6.3;18.72061731;0.81402825
19.1;11.4;6.2;18.72114632;0.699814012
19.1;11.4;6.1;18.72162195;0.58553697
19.1;11.4;6;18.72204509;0.471197195
19.1;11.4;5.9;18.72241657;0.356794864
19.1;11.4;5.8;18.72273721;0.242330049
19.1;11.4;5.7;18.72300783;0.127802853
19.1;11.4;5.6;18.72322923;0.013213383
19.1;11.4;5.5;18.7234022;-0.101438258
19.1;11.4;5.4;18.72352749;-0.216151966
19.1;11.4;5.3;18.72353973;-0.330927636
19.1;11.4;5.2;18.72348678;-0.445765166
19.1;11.4;5.1;18.72338912;-0.560664453
19.1;11.4;5;18.72324744;-0.675625396
19.1;11.4;4.9;18.72306244;-0.790647891
19.1;11.4;4.8;18.7228348;-0.905731838
19.1;11.4;4.7;18.72256517;-1.020876922
19.1;11.4;4.6;18.72225406;-1.136078726
19.1;11.4;4.5;18.72190204;-1.251335446
19.1;11.4;4.4;18.72150975;-1.366646976
19.1;11.4;4.3;18.72107781;-1.482013212
19.1;11.4;4.2;18.72060728;-1.597434051
19.1;11.4;4.1;18.72010033;-1.712909386
19.1;11.4;4;18.71955554;-1.828439117
19.1;11.3;4;18.72263827;-1.543878789
19.1;11.3;4.1;18.72310339;-1.43014905
19.1;11.3;4.2;18.72353035;-1.316472833
19.1;11.3;4.3;18.72392057;-1.202850239
19.1;11.3;4.4;18.72427187;-1.089281369
19.1;11.3;4.5;18.72458319;-0.975766326
19.1;11.3;4.6;18.72485391;-0.862305501
19.1;11.3;4.7;18.72508356;-0.748903349
19.1;11.3;4.8;18.72527155;-0.635561434
19.1;11.3;4.9;18.72541722;-0.522279856
19.1;11.3;5;18.72551991;-0.409058713
19.1;11.3;5.1;18.72557894;-0.295898104
19.1;11.3;5.2;18.72554641;-0.182798128
19.1;11.3;5.3;18.72543011;-0.069758887
19.1;11.3;5.4;18.72526728;0.043219521
19.1;11.3;5.5;18.72505719;0.156136994
19.1;11.3;5.6;18.72479907;0.26899343
19.1;11.3;5.7;18.72449217;0.381788729
