Thickness;AR;X_lew;Etaykink;OEW (kg);DOC (M$_year);Block fuel (kg);LTO_Nox (kg);LTO_CO (kg);LTO UHC (kg);TOTAL GWP (kg);MS;LFL (m);TOFL (m)
17;11;10.63;28;12799.97329;12.848023;2106.297798;1.262638147;0.094110598;0.006122316;5460.183872;7.92046;1179.357878;1322.024791
17;11;10.63;26.5;12799.33458;12.847683;2106.05915;1.262599534;0.094109759;0.006122114;5459.512609;7.919161;1180.943986;1322.886393
17;11;10.63;25;12798.72948;12.847358;2105.830017;1.262562573;0.094108947;0.00612192;5458.865681;7.91892;1182.48889;1323.72865
17;11;10.5;25;12809.93947;12.848485;2104.722382;1.262817963;0.094109903;0.006123117;5455.56672;4.203854;1183.090851;1324.326565
17;11;10.5;26.5;12810.54459;12.848813;2104.952725;1.26285501;0.094110716;0.006123311;5456.225514;4.202783;1181.545244;1323.483466
17;11;10.5;28;12811.18325;12.849155;2105.192607;1.26289371;0.094111555;0.006123514;5456.909093;4.202776;1179.95841;1322.620952
17;11;10.5;29.79;12811.99088;12.849583;2105.492333;1.262942261;0.094112599;0.006123768;5457.759877;4.204172;1177.991379;1321.554238
17;11;10.5;31;12811.62683;12.849813;2105.694744;1.262950271;0.094113228;0.006123824;5458.397655;4.204951;1176.56861;1320.669038
17;11;10.5;33.5;12810.97883;12.850328;2106.138466;1.262971436;0.094114582;0.006123963;5459.780675;4.208936;1173.556301;1318.812391
17;11;10.4;33.5;12819.66247;12.851338;2105.40159;1.263174888;0.094115347;0.006124916;5457.423923;1.342561;1174.023481;1319.477483
17;11;10.4;31;12820.31079;12.850819;2104.956114;1.263153611;0.094113993;0.006124777;5456.02517;1.340271;1177.036857;1321.335356
17;11;10.4;29.79;12820.67492;12.850587;2104.752875;1.263145547;0.094113364;0.006124721;5455.380167;1.340319;1178.460125;1322.221095
17;11;10.4;28;12819.86738;12.850157;2104.452027;1.263096921;0.094112319;0.006124467;5454.518891;1.340116;1180.427873;1323.288622
17;11;10.4;26.5;12819.22456;12.849804;2104.209467;1.263053261;0.094111461;0.006124241;5453.833911;1.340898;1182.005095;1324.124652
17;11;10.4;25;12818.61943;12.849474;2103.978225;1.263016167;0.094110648;0.006124046;5453.166947;1.34298;1183.551278;1324.968385
17;11;10.3;25;12827.35419;12.850585;2103.330108;1.263224975;0.094111436;0.006125025;5450.881579;-1.520098;1184.028406;1325.815333
17;11;10.3;26.5;12827.95935;12.850917;2103.562225;1.263262129;0.09411225;0.00612522;5451.555814;-1.523192;1182.481653;1324.971099
17;11;10.3;28;12828.59798;12.851263;2103.80391;1.263300936;0.094113089;0.006125423;5452.255398;-1.525212;1180.893637;1324.107348
17;11;10.3;29.79;12829.40542;12.851696;2104.105834;1.263349613;0.094114133;0.006125678;5453.126081;-1.526204;1178.92513;1323.039004
17;11;10.3;31;12829.04538;12.851938;2104.31161;1.263362609;0.094114781;0.006125757;5453.770519;-1.526828;1177.511473;1322.179732
17;11;10.3;33.5;12828.39678;12.85246;2104.758755;1.263383991;0.094116136;0.006125897;5455.1833;-1.526235;1174.497006;1320.320688
17;11;10.2;33.5;12837.17957;12.853694;2104.20901;1.26359866;0.094116949;0.006126903;5453.064498;-4.397357;1174.976752;1321.338939
17;11;10.2;31;12837.82428;12.853161;2103.758555;1.263572331;0.094115575;0.00612674;5451.646347;-4.396522;1177.982292;1323.172306
17;11;10.2;29.79;12838.18857;12.852926;2103.553788;1.263564185;0.094114946;0.006126684;5450.989193;-4.394817;1179.406617;1324.059116
17;11;10.2;28;12837.38119;12.852491;2103.250828;1.263515441;0.094113901;0.006126429;5450.110278;-4.392628;1181.375876;1325.128109
17;11;10.2;26.5;12836.74256;12.852144;2103.008289;1.263476578;0.094113062;0.006126225;5449.404063;-4.3896;1182.964495;1325.992345
17;11;10.2;25;12836.13734;12.85181;2102.775333;1.263439369;0.094112248;0.00612603;5448.723423;-4.385493;1184.511833;1326.837019
17;11.5;10.2;25;12873.44056;12.879331;2099.16271;1.264298474;0.094115433;0.006130056;5441.390045;-6.112984;1186.622317;1324.786163
17;11.5;10.2;26.5;12873.96352;12.879664;2099.396239;1.26433351;0.094116237;0.006130241;5442.105499;-6.116892;1185.068622;1323.925592
17;11.5;10.2;28;12874.51411;12.880011;2099.639595;1.264370054;0.094117066;0.006130433;5442.848985;-6.120018;1183.473292;1323.044171
17;11.5;10.2;29.79;12875.20858;12.880444;2099.943808;1.264415833;0.094118099;0.006130674;5443.775577;-6.122711;1181.49551;1321.952917
17;11.5;10.2;31;12874.94715;12.880693;2100.151819;1.264427024;0.094118739;0.006130745;5444.459107;-6.124817;1180.075807;1321.079532
17;11.5;10.2;33.5;12874.48895;12.881251;2100.608452;1.264457019;0.094120125;0.006130925;5445.940308;-6.127239;1177.074237;1319.258376
17;11.5;10.3;33.5;12865.69347;12.879942;2101.085133;1.2642388;0.094119297;0.006129902;5448.02136;-3.18867;1176.591276;1318.093346
17;11.5;10.3;31;12866.15392;12.879392;2100.631206;1.264211795;0.094117922;0.006129736;5446.547503;-3.187354;1179.597704;1319.929537
17;11.5;10.3;29.79;12866.41531;12.879145;2100.423999;1.264200644;0.094117282;0.006129666;5445.869242;-3.185873;1181.016868;1320.802534
17;11.5;10.3;28;12865.71843;12.878708;2100.119936;1.264152032;0.094116238;0.006129411;5444.954308;-3.184239;1182.987873;1321.877452
17;11.5;10.3;26.5;12865.16786;12.878363;2099.877509;1.264115546;0.094115409;0.006129219;5444.21691;-3.181873;1184.582596;1322.758559
17;11.5;10.3;25;12864.64497;12.878032;2099.644887;1.264080569;0.094114605;0.006129034;5443.507331;-3.178729;1186.135702;1323.618845
17;11.5;10.4;25;12855.8982;12.87685;2100.222043;1.263868378;0.094113801;0.006128039;5445.771752;-0.246799;1185.655564;1322.62395
17;11.5;10.4;26.5;12856.42345;12.877184;2100.454692;1.263906202;0.094114616;0.006128237;5446.470451;-0.249033;1184.109087;1321.779949
17;11.5;10.4;28;12856.97401;12.877528;2100.696134;1.263942636;0.094115446;0.006128429;5447.200796;-0.250641;1182.514967;1320.899235
17;11.5;10.4;29.79;12857.66852;12.877957;2100.997999;1.263988281;0.094116478;0.00612867;5448.111053;-0.251535;1180.538693;1319.808924
17;11.5;10.4;31;12857.40716;12.878203;2101.204336;1.263999378;0.094117118;0.00612874;5448.783244;-0.252393;1179.120042;1318.936273
17;11.5;10.4;33.5;12856.94687;12.878749;2101.656403;1.26402627;0.094118492;0.006128906;5450.243898;-0.252432;1176.114705;1317.100863
17;11.5;10.5;33.5;12848.25537;12.877682;2102.324813;1.263824384;0.094117731;0.006127959;5452.596217;2.681594;1175.654719;1316.310263
17;11.5;10.5;31;12848.71147;12.877131;2101.873069;1.263792744;0.094116338;0.006127772;5451.15752;2.68014;1178.648925;1318.118248
17;11.5;10.5;29.79;12848.97279;12.876887;2101.667661;1.263781705;0.094115699;0.006127702;5450.492216;2.680375;1180.067078;1318.990551
17;11.5;10.5;28;12848.27824;12.87646;2101.367081;1.263736143;0.094114667;0.006127461;5449.591881;2.680371;1182.042636;1320.080359
17;11.5;10.5;26.5;12847.7277;12.876118;2101.126685;1.263699778;0.094113838;0.00612727;5448.869507;2.681221;1183.63618;1320.960694
17;11.5;10.5;25;12847.2049;12.875791;2100.896044;1.263664919;0.094113034;0.006127086;5448.174408;2.68284;1185.188142;1321.820273
17;11.5;10.63;25;12835.98059;12.874608;2101.915688;1.263405466;0.094112059;0.006125869;5451.506008;6.487385;1184.582726;1321.021728
17;11.5;10.63;26.5;12836.50334;12.87491;2102.144931;1.263440231;0.094112863;0.006126053;5452.189781;6.486755;1183.031467;1320.162654
17;11.5;10.63;28;12837.05791;12.875257;2102.385565;1.263481381;0.09411371;0.006126267;5452.893421;6.487081;1181.448787;1319.309632
17;11.5;10.63;29.79;12837.75253;12.875681;2102.684385;1.263526849;0.094114742;0.006126507;5453.779056;6.48825;1179.474156;1318.220634
17;11.5;10.63;31;12837.49128;12.875954;2102.88851;1.26353782;0.094115381;0.006126577;5454.434158;6.488824;1178.05665;1317.348853
17;11.5;10.63;33.5;12837.03142;12.876495;2103.335839;1.263564447;0.094116755;0.006126741;5455.857582;6.491714;1175.053753;1315.515406
17;11.5;10.7;33.5;12831.02699;12.875884;2103.948426;1.263428652;0.094116248;0.006126104;5457.699605;8.541464;1174.734909;1315.215
17;11.5;10.7;31;12831.48671;12.87535;2103.502659;1.263402125;0.094114874;0.006125941;5456.28936;8.537684;1177.737108;1317.047878
17;11.5;10.7;29.79;12831.74791;12.875304;2103.299263;1.263391201;0.094114235;0.006125871;5455.6403;8.536676;1179.154286;1317.91941
17;11.5;10.7;28;12831.05326;12.874688;2103.001434;1.263345799;0.094113203;0.006125632;5454.763376;8.53488;1181.128445;1319.007985
17;11.5;10.7;26.5;12830.50271;12.874351;2102.763273;1.263309566;0.094112375;0.006125441;5454.059792;8.534216;1182.720866;1319.88738
17;11.5;10.7;25;12829.97997;12.874215;2102.534808;1.263274839;0.094111571;0.006125257;5453.382778;8.534314;1184.271738;1320.746088
17;11.5;10.8;25;12821.45167;12.873321;2103.500748;1.263086464;0.094110869;0.006124374;5456.175411;11.455888;1183.819;1320.472483
17;11.5;10.8;26.5;12821.97438;12.873641;2103.728064;1.263121112;0.094111672;0.006124557;5456.842061;11.456549;1182.26864;1319.614236
17;11.5;10.8;28;12822.52494;12.873976;2103.965042;1.263157265;0.094112501;0.006124748;5457.534872;11.457968;1180.676746;1318.73534
17;11.5;10.8;29.79;12823.21966;12.874395;2104.261413;1.263202568;0.094113532;0.006124987;5458.398362;11.460659;1178.703245;1317.647414
17;11.5;10.8;31;12822.95852;12.874633;2104.463732;1.263213422;0.094114171;0.006125056;5459.038105;11.462288;1177.286525;1316.776246
17;11.5;10.8;33.5;12822.49902;12.875162;2104.907187;1.263239799;0.094115544;0.006125219;5460.428022;11.467338;1174.285299;1314.9442
17;12;10.8;33.5;12859.48264;12.902005;2101.270935;1.264092388;0.094118697;0.006129214;5453.35799;10.182112;1176.371392;1312.870423
17;12;10.8;31;12859.77627;12.902455;2100.821648;1.264061017;0.094117307;0.006129028;5451.907952;10.179727;1179.365563;1314.683527
17;12;10.8;29.79;12859.94451;12.902203;2100.616572;1.264047407;0.094116658;0.006128946;5451.241799;10.179095;1180.778106;1315.543251
17;12;10.8;28;12859.363;12.900782;2100.319281;1.26400508;0.094115639;0.006128721;5450.331184;10.177792;1182.759962;1316.653509
17;12;10.8;26.5;12858.8969;12.90144;2100.080137;1.263966442;0.094114802;0.006128518;5449.608287;10.177076;1184.348415;1317.523453
17;12;10.8;25;12858.45682;12.901119;2099.852443;1.263933993;0.094114008;0.006128346;5448.907058;10.177011;1185.905037;1318.397824
17;12;10.7;25;12866.98884;12.900879;2098.946886;1.264124958;0.094114722;0.006129241;5446.076238;7.18888;1186.359733;1318.813668
17;12;10.7;26.5;12867.42896;12.901202;2099.175873;1.264157491;0.094115516;0.006129414;5446.787506;7.188454;1184.8026;1317.939075
17;12;10.7;28;12867.8912;12.901537;2099.414767;1.264191386;0.094116335;0.006129594;5447.527704;7.188519;1183.203577;1317.042574
17;12;10.7;29.79;12868.4727;12.901958;2099.713706;1.264233799;0.094117354;0.006129819;5448.451401;7.189246;1181.221042;1315.931909
17;12;10.7;31;12868.30444;12.902212;2099.919979;1.264247471;0.094118003;0.006129902;5449.126688;7.189477;1179.808025;1315.071954
17;12;10.7;33.5;12868.01457;12.902779;2100.373433;1.264283806;0.094119413;0.006130111;5450.589789;7.191231;1176.822845;1313.284581
17;12;10.63;33.5;12874.01831;12.903385;2099.803;1.264416685;0.094119911;0.006130734;5448.73957;5.095762;1177.133188;1313.65747
17;12;10.63;31;12874.3121;12.903412;2099.349395;1.264385075;0.094118519;0.006130547;5447.256803;5.094767;1180.129058;1315.471371
17;12;10.63;29.79;12874.48037;12.903156;2099.142319;1.264371353;0.09411787;0.006130464;5446.575647;5.094817;1181.542402;1316.331452
17;12;10.63;28;12873.89888;12.902145;2098.842269;1.264328869;0.094116851;0.006130238;5445.643547;5.094493;1183.525408;1317.442333
17;12;10.63;26.5;12873.43662;12.901808;2098.602479;1.264294916;0.094116032;0.006130058;5444.896612;5.094769;1185.124808;1318.338997
17;12;10.63;25;12872.99645;12.901484;2098.372624;1.264262327;0.094115238;0.006129885;5444.178869;5.095539;1186.682308;1319.213741
17;12;10.5;25;12884.22478;12.903035;2097.434394;1.264522565;0.094116218;0.006131105;5440.853343;1.204307;1187.284668;1320.174683
17;12;10.5;26.5;12884.665;12.903089;2097.665769;1.264555242;0.094117012;0.006131278;5441.581918;1.202897;1185.726451;1319.299619
17;12;10.5;28;12885.12729;12.903429;2097.907129;1.264589284;0.094117831;0.006131459;5442.340116;1.201987;1184.126311;1318.402612
17;12;10.5;29.79;12885.71109;12.903861;2098.210055;1.264634747;0.094118862;0.006131699;5443.282241;1.2017;1182.148344;1317.306891
17;12;10.5;31;12885.54281;12.904118;2098.418531;1.264648557;0.094119511;0.006131782;5443.973185;1.201128;1180.734373;1316.446555
17;12;10.5;33.5;12885.24893;12.904968;2098.875159;1.264680354;0.094120903;0.00613197;5445.47729;1.20106;1177.737174;1314.632088
17;12;10.4;33.5;12893.95019;12.905826;2098.274204;1.264890079;0.094121697;0.006132953;5443.140365;-1.797805;1178.209649;1315.584551
17;12;10.4;31;12894.24184;12.905249;2097.814511;1.264855304;0.094120293;0.006132751;5441.625992;-1.797068;1181.202006;1317.384012
17;12;10.4;29.79;12894.41012;12.90499;2097.605045;1.264841442;0.094119643;0.006132668;5440.928486;-1.796094;1182.616489;1318.244607
17;12;10.4;28;12893.82862;12.904603;2097.301665;1.264798762;0.094118624;0.006132441;5439.972977;-1.795092;1184.60113;1319.356237
17;12;10.4;26.5;12893.3663;12.904259;2097.059183;1.264764649;0.094117804;0.00613226;5439.207263;-1.793693;1186.201846;1320.253469
17;12;10.4;25;12892.92603;12.903929;2096.82672;1.264731904;0.09411701;0.006132086;5438.471455;-1.79179;1187.760624;1321.128741
17;12;10.3;25;12901.67881;12.90514;2096.316649;1.264947115;0.094117827;0.006133095;5436.251297;-4.790328;1188.243236;1322.255699
17;12;10.3;26.5;12902.11914;12.90547;2096.550121;1.264979923;0.094118622;0.006133269;5436.993389;-4.792723;1186.68388;1321.380219
17;12;10.3;28;12902.58149;12.905815;2096.793645;1.2650141;0.094119441;0.006133451;5437.765631;-4.794611;1185.082569;1320.482762
17;12;10.3;29.79;12903.16306;12.906246;2097.098333;1.265056928;0.094120461;0.006133678;5438.729172;-4.796187;1183.09733;1319.371207
17;12;10.3;31;12902.99477;12.906506;2097.308714;1.265070845;0.094121111;0.006133762;5439.432354;-4.797563;1181.682333;1318.510375
17;12;10.3;33.5;12902.70076;12.907082;2097.769445;1.26510287;0.094122504;0.006133951;5440.963103;-4.799273;1178.682952;1316.694819
17;12;10.2;33.5;12911.503;12.908463;2097.361881;1.265324346;0.094123347;0.00613499;5438.941348;-7.802924;1179.168747;1317.991494
17;12;10.2;31;12911.79701;12.907885;2096.899333;1.265292146;0.094121954;0.006134799;5437.400237;-7.800397;1182.169113;1319.807238
17;12;10.2;29.79;12911.96529;12.907623;2096.688118;1.265278179;0.094121304;0.006134716;5436.692245;-7.798618;1183.584639;1320.668327
17;12;10.2;28;12911.38377;12.90719;2096.382271;1.265235349;0.094120284;0.006134488;5435.72172;-7.796459;1185.57078;1321.78055
17;12;10.2;26.5;12910.92138;12.906844;2096.13779;1.265201113;0.094119464;0.006134307;5434.943941;-7.794082;1187.172703;1322.678229
17;12;10.2;25;12910.48099;12.906512;2095.903388;1.265168247;0.09411867;0.006134132;5434.196512;-7.791193;1188.732653;1323.553915
17;12.5;10.2;25;12947.23806;12.933358;2092.959624;1.266039892;0.094121924;0.006138217;5427.227983;-9.42261;1190.825896;1322.979046
17;12.5;10.2;26.5;12947.59569;12.933688;2093.195043;1.266070565;0.09412271;0.006138381;5428.004802;-9.423683;1189.259717;1322.088639
17;12.5;10.2;28;12947.97322;12.934041;2093.442146;1.266106814;0.094123537;0.006138573;5428.808207;-9.424205;1187.660279;1321.198758
17;12.5;10.2;29.79;12948.44191;12.934473;2093.749817;1.266146697;0.094124544;0.006138786;5429.819208;-9.424824;1185.665877;1320.0664
17;12.5;10.2;31;12948.35807;12.934747;2093.964113;1.266163189;0.094125203;0.006138882;5430.549791;-9.425574;1184.254088;1319.216447
17;12.5;10.2;33.5;12948.21112;12.935469;2094.433282;1.266199804;0.094126611;0.006139092;5432.142777;-9.42655;1181.259679;1317.418864
17;12.5;10.3;33.5;12939.40739;12.933898;2094.775012;1.265975335;0.094125754;0.00613804;5434.088143;-6.360083;1180.771411;1316.003062
17;12.5;10.3;31;12939.55435;12.933298;2094.307639;1.265938826;0.094124346;0.00613783;5432.504606;-6.35944;1183.764688;1317.800201
17;12.5;10.3;29.79;12939.6382;12.933377;2094.094171;1.265922383;0.094123687;0.006137734;5431.778364;-6.358854;1185.175943;1318.649941
17;12.5;10.3;28;12939.16954;12.932595;2093.787674;1.26588257;0.09412268;0.006137521;5430.773547;-6.358468;1187.169578;1319.782049
17;12.5;10.3;26.5;12938.79542;12.932602;2093.542861;1.265850702;0.09412187;0.00613735;5429.969186;-6.357856;1188.777408;1320.695207
17;12.5;10.3;25;12938.43782;12.931922;2093.30835;1.265820066;0.094121085;0.006137186;5429.197174;-6.356987;1190.34296;1321.585345
17;12.5;10.4;25;12929.68416;12.931192;2093.754457;1.265601928;0.094120254;0.006136163;5431.354746;-3.293988;1189.857889;1320.338213
17;12.5;10.4;26.5;12930.04172;12.930932;2093.987953;1.265632502;0.09412104;0.006136327;5432.120983;-3.294655;1188.29292;1319.448237
17;12.5;10.4;28;12930.4158;12.931274;2094.231713;1.265664306;0.094121849;0.006136498;5432.919337;-3.295067;1186.68569;1318.535247
17;12.5;10.4;29.79;12930.88444;12.932292;2094.536902;1.265704041;0.094122856;0.00613671;5433.916662;-3.295222;1184.692799;1317.403354
17;12.5;10.4;31;12930.80057;12.932563;2094.749443;1.265720428;0.094123515;0.006136806;5434.637645;-3.295642;1183.282061;1316.553789
17;12.5;10.4;33.5;12930.65359;12.93257;2095.214806;1.265756816;0.094124923;0.006137015;5436.209725;-3.295955;1180.289881;1314.757013
17;12.5;10.5;33.5;12921.952;12.932199;2095.753507;1.265544339;0.094124117;0.006136019;5438.504572;-0.234272;1179.81523;1313.68283
17;12.5;10.5;31;12922.099;12.930775;2095.290364;1.265508085;0.09412271;0.00613581;5436.945953;-0.234291;1182.806348;1315.479326
17;12.5;10.5;29.79;12922.18289;12.930505;2095.078847;1.26549176;0.094122051;0.006135715;5436.231145;-0.234035;1184.216585;1316.328755
17;12.5;10.5;28;12921.71429;12.930079;2094.775096;1.265452114;0.094121044;0.006135503;5435.242616;-0.234113;1186.208755;1317.460468
17;12.5;10.5;26.5;12921.34024;12.930568;2094.532492;1.265420381;0.094120235;0.006135333;5434.451311;-0.233899;1187.815404;1318.373319
17;12.5;10.5;25;12920.98273;12.930242;2094.300112;1.265389875;0.09411945;0.006135169;5433.691848;-0.233435;1189.379808;1319.26316
17;12.5;10.63;25;12909.75285;12.929202;2095.159607;1.265123448;0.094118443;0.00613392;5436.991289;3.741447;1188.768978;1318.12697
17;12.5;10.63;26.5;12910.1103;12.929525;2095.390393;1.265153853;0.094119228;0.006134083;5437.740464;3.741246;1187.205282;1317.237264
17;12.5;10.63;28;12910.48429;12.928716;2095.631342;1.265185484;0.094120037;0.006134253;5438.521055;3.741291;1185.599359;1316.324553
17;12.5;10.63;29.79;12910.95285;12.929138;2095.933036;1.265225003;0.094121044;0.006134464;5439.496211;3.74167;1183.608091;1315.193021
17;12.5;10.63;31;12910.87112;12.930559;2096.143962;1.265244058;0.094121713;0.006134572;5440.197698;3.741755;1182.204331;1314.358952
17;12.5;10.63;33.5;12910.72411;12.929997;2096.603924;1.265280138;0.09412312;0.00613478;5441.735799;3.742206;1179.21457;1312.562794
17;12.5;10.7;33.5;12904.71726;12.929344;2097.131806;1.26514073;0.094122595;0.006134127;5443.591727;5.881432;1178.89304;1312.075842
17;12.5;10.7;31;12904.8643;12.930084;2096.673696;1.265104764;0.094121189;0.006133919;5442.066034;5.88075;1181.882111;1313.871928
17;12.5;10.7;29.79;12904.94824;12.928494;2096.464499;1.265088573;0.094120531;0.006133825;5441.366321;5.880676;1183.291382;1314.721156
17;12.5;10.7;28;12904.47749;12.928069;2096.163111;1.265046292;0.094119514;0.0061336;5440.403228;5.880016;1185.276289;1315.837274
17;12.5;10.7;26.5;12904.10353;12.929056;2095.92312;1.265014721;0.094118705;0.006133431;5439.629125;5.879833;1186.881834;1316.749929
17;12.5;10.7;25;12903.74612;12.927413;2095.693257;1.264984373;0.09411792;0.006133268;5438.886178;5.879892;1188.445162;1317.63958
17;12.5;10.8;25;12895.21822;12.92661;2096.543199;1.264793938;0.094117206;0.006132376;5441.726803;8.932542;1187.994795;1317.112586
